Start Date,1/1/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICLB10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,H15T10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,SPX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CT10 Govt,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,USSOC Curncy,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,VIX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CLA Comdty,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,MOODCBAA Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price
9/11/03,#N/A N/A,256.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/11/03,#N/A N/A,4.35,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/11/03,#N/A N/A,1016.42,1016.67,1175495936,1010.92,1020.88,1010.92,1016.05,,9/11/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/11/03,#N/A N/A,1.016,1.026,#N/A N/A,1.005,1.017,1.003,1.006,,9/11/03,#N/A N/A,19.25,#N/A N/A,#N/A N/A,19.87,20.02,19.19,#N/A N/A,,9/11/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/11/03,#N/A N/A,6.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/12/03,#N/A N/A,257.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/12/03,#N/A N/A,4.27,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/12/03,#N/A N/A,1018.63,1018.86,1128881024,1016.42,1019.65,1007.71,1018.22,,9/12/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/12/03,#N/A N/A,1.014,1.024,#N/A N/A,1.008,1.016,1.001,1.004,,9/12/03,#N/A N/A,18.68,#N/A N/A,#N/A N/A,20.58,20.66,18.51,#N/A N/A,,9/12/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/12/03,#N/A N/A,6.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/15/03,#N/A N/A,256.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/15/03,#N/A N/A,4.28,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/15/03,#N/A N/A,1014.81,1015.1,960101760,1018.63,1019.79,1013.59,1014.35,,9/15/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/15/03,#N/A N/A,1.016,1.026,#N/A N/A,1.006,1.016,1.004,1.006,,9/15/03,#N/A N/A,19.28,#N/A N/A,#N/A N/A,19.15,19.35,18.85,#N/A N/A,,9/15/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/15/03,#N/A N/A,6.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/16/03,#N/A N/A,258.51,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/03,#N/A N/A,4.29,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/16/03,#N/A N/A,1029.32,1029.55,1185038464,1014.81,1029.66,1014.81,1028.87,,9/16/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/03,#N/A N/A,1.016,1.026,#N/A N/A,1.009,1.0175,1.0025,1.006,,9/16/03,#N/A N/A,18.03,#N/A N/A,#N/A N/A,18.94,18.94,17.95,#N/A N/A,,9/16/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/16/03,#N/A N/A,6.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/17/03,#N/A N/A,258.23,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/03,#N/A N/A,4.2,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/17/03,#N/A N/A,1025.97,1026.21,1156133376,1029.32,1031.34,1024.53,1025.48,,9/17/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/03,#N/A N/A,1.015,1.025,#N/A N/A,1.007,1.017,1.007,1.005,,9/17/03,#N/A N/A,18.15,#N/A N/A,#N/A N/A,18.03,18.24,17.98,#N/A N/A,,9/17/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/17/03,#N/A N/A,6.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/18/03,#N/A N/A,256.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/03,#N/A N/A,4.19,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/18/03,#N/A N/A,1039.58,1039.82,1291670784,1025.97,1040.16,1025.75,1038.99,,9/18/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/03,#N/A N/A,1.016,1.026,#N/A N/A,1.005,1.017,1.005,1.006,,9/18/03,#N/A N/A,17.57,#N/A N/A,#N/A N/A,18.14,18.15,17.56,#N/A N/A,,9/18/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/18/03,#N/A N/A,6.73,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/03,#N/A N/A,252.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/03,#N/A N/A,4.17,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/19/03,#N/A N/A,1036.3,1036.59,1352890624,1039.58,1040.29,1031.89,1035.85,,9/19/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/03,#N/A N/A,1.016,1.026,#N/A N/A,1.001,1.0165,1,1.006,,9/19/03,#N/A N/A,17.54,#N/A N/A,#N/A N/A,17.83,17.86,17.52,#N/A N/A,,9/19/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/19/03,#N/A N/A,6.69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/22/03,#N/A N/A,256.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/22/03,#N/A N/A,4.26,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/22/03,#N/A N/A,1022.82,1023.04,1098728064,1036.3,1036.3,1018.3,1022.3,,9/22/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/22/03,#N/A N/A,1.017,1.027,#N/A N/A,1.01,1.0215,1.005,1.007,,9/22/03,#N/A N/A,19.65,#N/A N/A,#N/A N/A,19.08,20.03,19.03,#N/A N/A,,9/22/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/22/03,#N/A N/A,6.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/23/03,#N/A N/A,253.53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/03,#N/A N/A,4.24,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/23/03,#N/A N/A,1029.03,1029.21,1145572736,1022.82,1030.12,1021.54,1028.6,,9/23/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/03,#N/A N/A,1.015,1.025,#N/A N/A,1.008,1.032,1.005,1.005,,9/23/03,#N/A N/A,19.47,#N/A N/A,#N/A N/A,19.91,19.97,19.31,#N/A N/A,,9/23/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/23/03,#N/A N/A,6.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/24/03,#N/A N/A,252.69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/03,#N/A N/A,4.16,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/24/03,#N/A N/A,1009.38,1010.19,1399235200,1029.03,1029.83,1008.93,1009.42,,9/24/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/03,#N/A N/A,1.015,1.025,#N/A N/A,1.008,1.0205,1.006,1.005,,9/24/03,#N/A N/A,21.22,#N/A N/A,#N/A N/A,19.53,21.26,19.44,#N/A N/A,,9/24/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/24/03,#N/A N/A,6.66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/25/03,#N/A N/A,255.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/03,#N/A N/A,4.12,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/25/03,#N/A N/A,1003.27,1004,1305047552,1009.38,1015.97,1003.26,1003.28,,9/25/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/03,#N/A N/A,1.014,1.024,#N/A N/A,1.007,1.0155,1.0015,1.004,,9/25/03,#N/A N/A,22.26,#N/A N/A,#N/A N/A,21.11,22.27,21.04,#N/A N/A,,9/25/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/25/03,#N/A N/A,6.64,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/03,#N/A N/A,258.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/03,#N/A N/A,4.04,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/26/03,#N/A N/A,996.85,997.52,1258447104,1003.27,1003.45,996.08,996.84,,9/26/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/03,#N/A N/A,1.012,1.022,#N/A N/A,1.01,1.013,1,1.002,,9/26/03,#N/A N/A,22.23,#N/A N/A,#N/A N/A,22.28,22.73,21.85,#N/A N/A,,9/26/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/26/03,#N/A N/A,6.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/29/03,#N/A N/A,257.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/29/03,#N/A N/A,4.09,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/29/03,#N/A N/A,1006.58,1006.95,1155155456,996.85,1006.89,995.31,1006.29,,9/29/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/29/03,#N/A N/A,1.016,1.026,#N/A N/A,1.005,1.021,1.002,1.006,,9/29/03,#N/A N/A,21.67,#N/A N/A,#N/A N/A,22.85,22.85,21.64,#N/A N/A,,9/29/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/29/03,#N/A N/A,6.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/30/03,#N/A N/A,259.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/03,#N/A N/A,3.96,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,9/30/03,#N/A N/A,995.97,996.34,1380656896,1006.58,1006.58,990.36,995.66,,9/30/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/03,#N/A N/A,0.994,1.004,#N/A N/A,1.002,1.016,0.993,0.984,,9/30/03,#N/A N/A,22.72,#N/A N/A,#N/A N/A,22.04,23.26,22.03,#N/A N/A,,9/30/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,9/30/03,#N/A N/A,6.53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/1/03,#N/A N/A,258.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/03,#N/A N/A,3.96,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/1/03,#N/A N/A,1018.22,1018.05,1363159040,995.97,1018.22,995.97,1017.47,,10/1/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/03,#N/A N/A,0.99,1,#N/A N/A,0.996,1.01,0.985,0.98,,10/1/03,#N/A N/A,21.07,#N/A N/A,#N/A N/A,22.81,22.82,20.99,#N/A N/A,,10/1/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/1/03,#N/A N/A,6.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/03,#N/A N/A,257.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/03,#N/A N/A,4.03,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/2/03,#N/A N/A,1020.24,1020.5,1122234112,1018.22,1021.87,1013.38,1019.81,,10/2/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/03,#N/A N/A,1,1.01,#N/A N/A,0.99,1.015,0.985,0.99,,10/2/03,#N/A N/A,20.8,#N/A N/A,#N/A N/A,21.23,21.45,20.71,#N/A N/A,,10/2/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/2/03,#N/A N/A,6.57,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/03,#N/A N/A,253.13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/03,#N/A N/A,4.21,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/3/03,#N/A N/A,1029.85,1030.14,1402533248,1020.24,1039.31,1020.24,1029.51,,10/3/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/03,#N/A N/A,1.005,1.015,#N/A N/A,0.985,1.0145,0.9875,0.995,,10/3/03,#N/A N/A,19.5,#N/A N/A,#N/A N/A,19.94,20.09,18.95,#N/A N/A,,10/3/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/3/03,#N/A N/A,6.73,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/6/03,#N/A N/A,251.05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/6/03,#N/A N/A,4.17,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/6/03,#N/A N/A,1034.35,1034.67,858038656,1029.85,1036.48,1029.15,1033.87,,10/6/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/6/03,#N/A N/A,0.998,1.008,#N/A N/A,1.005,1.01,0.9925,0.988,,10/6/03,#N/A N/A,19.51,#N/A N/A,#N/A N/A,20.69,20.69,19.45,#N/A N/A,,10/6/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/6/03,#N/A N/A,6.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/7/03,#N/A N/A,250.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/03,#N/A N/A,4.27,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/7/03,#N/A N/A,1039.25,1039.36,1137841664,1034.35,1039.25,1026.19,1038.65,,10/7/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/03,#N/A N/A,1.003,1.013,#N/A N/A,1,1.011,0.9975,0.993,,10/7/03,#N/A N/A,19.41,#N/A N/A,#N/A N/A,20.14,20.14,19.4,#N/A N/A,,10/7/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/7/03,#N/A N/A,6.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/8/03,#N/A N/A,254.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/03,#N/A N/A,4.27,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/8/03,#N/A N/A,1033.78,1034.1,1114953728,1039.25,1040.08,1030.96,1033.24,,10/8/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/03,#N/A N/A,1.002,1.012,#N/A N/A,1.001,1.0095,0.996,0.992,,10/8/03,#N/A N/A,19.18,#N/A N/A,#N/A N/A,19.26,19.61,19.08,#N/A N/A,,10/8/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/8/03,#N/A N/A,6.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/9/03,#N/A N/A,252.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/03,#N/A N/A,4.32,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/9/03,#N/A N/A,1038.73,1038.79,1440081280,1033.78,1048.28,1033.78,1038.19,,10/9/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/03,#N/A N/A,1.005,1.015,#N/A N/A,1.003,1.0085,0.9945,0.995,,10/9/03,#N/A N/A,18.82,#N/A N/A,#N/A N/A,18.51,19.28,18.26,#N/A N/A,,10/9/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/9/03,#N/A N/A,6.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/10/03,#N/A N/A,250.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/03,#N/A N/A,4.29,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/10/03,#N/A N/A,1038.06,1038.47,982717312,1038.73,1040.84,1035.74,1037.91,,10/10/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/03,#N/A N/A,1.004,1.014,#N/A N/A,1.005,1.008,1.001,0.994,,10/10/03,#N/A N/A,18.45,#N/A N/A,#N/A N/A,18.92,18.92,18.42,#N/A N/A,,10/10/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/10/03,#N/A N/A,6.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/13/03,#N/A N/A,250.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/13/03,#N/A N/A,4.29,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/13/03,#N/A N/A,1045.35,1045.52,929533888,1038.06,1048.9,1038.06,1044.9,,10/13/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/13/03,#N/A N/A,1.004,1.014,#N/A N/A,1,1.01,0.9975,0.994,,10/13/03,#N/A N/A,17.55,#N/A N/A,#N/A N/A,17.62,17.91,17.42,#N/A N/A,,10/13/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/13/03,#N/A N/A,6.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/14/03,#N/A N/A,250.61,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/03,#N/A N/A,4.37,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/14/03,#N/A N/A,1049.48,1049.67,1067656960,1045.35,1049.49,1040.84,1048.99,,10/14/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/03,#N/A N/A,1.008,1.018,#N/A N/A,1.01,1.0125,1.002,0.998,,10/14/03,#N/A N/A,17.37,#N/A N/A,#N/A N/A,17.4,17.79,17.2,#N/A N/A,,10/14/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/14/03,#N/A N/A,6.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/15/03,#N/A N/A,247.26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/03,#N/A N/A,4.43,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/15/03,#N/A N/A,1046.76,1047.02,1383040128,1049.48,1053.79,1043.15,1046.3,,10/15/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/03,#N/A N/A,1.014,1.024,#N/A N/A,1.009,1.017,1,1.004,,10/15/03,#N/A N/A,17.69,#N/A N/A,#N/A N/A,17.73,17.96,16.98,#N/A N/A,,10/15/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/15/03,#N/A N/A,6.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/16/03,#N/A N/A,241.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/03,#N/A N/A,4.47,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/16/03,#N/A N/A,1050.07,1050.13,1242076160,1046.76,1052.94,1044.04,1049.41,,10/16/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/03,#N/A N/A,1.023,1.033,#N/A N/A,1.014,1.025,1.0075,1.014,,10/16/03,#N/A N/A,17.19,#N/A N/A,#N/A N/A,17.58,18.05,16.86,#N/A N/A,,10/16/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/16/03,#N/A N/A,6.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/17/03,#N/A N/A,240.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/03,#N/A N/A,4.41,#N/A N/A,#N/A N/A,4.35,4.35,4.35,#N/A N/A,,10/17/03,#N/A N/A,1039.32,1039.5,1221579904,1050.07,1051.9,1036.57,1038.74,,10/17/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/03,#N/A N/A,1.024,1.034,#N/A N/A,1.018,1.0395,1.01,1.014,,10/17/03,#N/A N/A,17.62,#N/A N/A,#N/A N/A,16.97,17.85,16.97,#N/A N/A,,10/17/03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,10/17/03,#N/A N/A,6.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
